task_id,config_id,alpha,beta,gamma,delta,lr,sigma,epochs,use_scheduler,ari,nmi,score,time
3,8552,0.04,0.008,0.8,0.15,8e-05,0.4,250,True,0.5385,0.5237,0.5325,6.86
3,8553,0.04,0.008,0.8,0.15,8e-05,0.45,250,False,0.6827,0.5805,0.6418,6.29
3,8554,0.04,0.008,0.8,0.15,8e-05,0.45,250,True,0.6103,0.5128,0.5713,7.13
3,8555,0.04,0.008,0.8,0.15,8e-05,0.5,250,False,0.5675,0.5254,0.5507,7.13
3,8556,0.04,0.008,0.8,0.15,8e-05,0.5,250,True,0.6052,0.5217,0.5718,7.13
3,8557,0.04,0.008,0.8,0.15,8e-05,0.55,250,False,0.6013,0.5327,0.5739,7.13
3,8558,0.04,0.008,0.8,0.15,8e-05,0.55,250,True,0.6213,0.5752,0.6029,7.13
3,8559,0.04,0.008,0.8,0.15,8e-05,0.6,250,False,0.5781,0.5349,0.5608,7.13
3,8560,0.04,0.008,0.8,0.15,8e-05,0.6,250,True,0.6403,0.5352,0.5983,6.86
3,8561,0.04,0.008,0.8,0.15,9e-05,0.4,250,False,0.6324,0.5374,0.5944,6.86
3,8562,0.04,0.008,0.8,0.15,9e-05,0.4,250,True,0.5598,0.5643,0.5616,6.86
3,8563,0.04,0.008,0.8,0.15,9e-05,0.45,250,False,0.6690,0.5847,0.6353,7.13
3,8564,0.04,0.008,0.8,0.15,9e-05,0.45,250,True,0.6854,0.5969,0.6500,7.14
3,8565,0.04,0.008,0.8,0.15,9e-05,0.5,250,False,0.6851,0.5463,0.6296,5.14
3,8566,0.04,0.008,0.8,0.15,9e-05,0.5,250,True,0.6311,0.5529,0.5998,7.13
3,8567,0.04,0.008,0.8,0.15,9e-05,0.55,250,False,0.6470,0.5963,0.6267,6.86
3,8568,0.04,0.008,0.8,0.15,9e-05,0.55,250,True,0.6391,0.5773,0.6144,7.13
3,8569,0.04,0.008,0.8,0.15,9e-05,0.6,250,False,0.5975,0.5616,0.5831,7.13
3,8570,0.04,0.008,0.8,0.15,9e-05,0.6,250,True,0.5127,0.5121,0.5124,5.71
3,8571,0.04,0.008,0.8,0.15,0.0001,0.4,250,False,0.6593,0.6049,0.6375,7.13
3,8572,0.04,0.008,0.8,0.15,0.0001,0.4,250,True,0.5762,0.5288,0.5572,7.13
3,8573,0.04,0.008,0.8,0.15,0.0001,0.45,250,False,0.3897,0.4511,0.4143,5.72
3,8574,0.04,0.008,0.8,0.15,0.0001,0.45,250,True,0.6617,0.6307,0.6493,6.85
3,8575,0.04,0.008,0.8,0.15,0.0001,0.5,250,False,0.6389,0.5515,0.6039,7.13
3,8576,0.04,0.008,0.8,0.15,0.0001,0.5,250,True,0.5993,0.6113,0.6041,5.72
3,8577,0.04,0.008,0.8,0.15,0.0001,0.55,250,False,0.6265,0.5620,0.6007,7.13
3,8578,0.04,0.008,0.8,0.15,0.0001,0.55,250,True,0.5288,0.4570,0.5001,7.13
3,8579,0.04,0.008,0.8,0.15,0.0001,0.6,250,False,0.5739,0.5313,0.5569,7.13
3,8580,0.04,0.008,0.8,0.15,0.0001,0.6,250,True,0.6494,0.5625,0.6146,7.13
3,8581,0.04,0.008,0.8,0.15,0.00011,0.4,250,False,0.6027,0.5593,0.5853,7.13
3,8582,0.04,0.008,0.8,0.15,0.00011,0.4,250,True,0.6034,0.5105,0.5663,7.13
3,8583,0.04,0.008,0.8,0.15,0.00011,0.45,250,False,0.5904,0.5303,0.5663,6.86
3,8584,0.04,0.008,0.8,0.15,0.00011,0.45,250,True,0.6479,0.5758,0.6190,6.86
3,8585,0.04,0.008,0.8,0.15,0.00011,0.5,250,False,0.6055,0.5315,0.5759,7.13
3,8586,0.04,0.008,0.8,0.15,0.00011,0.5,250,True,0.6196,0.5735,0.6011,6.86
3,8587,0.04,0.008,0.8,0.15,0.00011,0.55,250,False,0.6233,0.5604,0.5981,7.13
3,8588,0.04,0.008,0.8,0.15,0.00011,0.55,250,True,0.7304,0.5881,0.6735,6.86
3,8589,0.04,0.008,0.8,0.15,0.00011,0.6,250,False,0.4822,0.4743,0.4790,7.13
3,8590,0.04,0.008,0.8,0.15,0.00011,0.6,250,True,0.7277,0.6426,0.6936,6.29
3,8591,0.04,0.008,0.8,0.15,0.00012,0.4,250,False,0.4727,0.4539,0.4652,7.13
3,8592,0.04,0.008,0.8,0.15,0.00012,0.4,250,True,0.5969,0.5569,0.5809,5.71
3,8593,0.04,0.008,0.8,0.15,0.00012,0.45,250,False,0.7121,0.6344,0.6810,5.72
3,8594,0.04,0.008,0.8,0.15,0.00012,0.45,250,True,0.6329,0.5801,0.6118,7.13
3,8595,0.04,0.008,0.8,0.15,0.00012,0.5,250,False,0.6481,0.5912,0.6253,5.71
3,8596,0.04,0.008,0.8,0.15,0.00012,0.5,250,True,0.3273,0.4316,0.3690,5.14
3,8597,0.04,0.008,0.8,0.15,0.00012,0.55,250,False,0.5279,0.5314,0.5293,7.13
3,8598,0.04,0.008,0.8,0.15,0.00012,0.55,250,True,0.6082,0.5539,0.5865,6.29
3,8599,0.04,0.008,0.8,0.15,0.00012,0.6,250,False,0.5081,0.5010,0.5052,7.13
3,8600,0.04,0.008,0.8,0.15,0.00012,0.6,250,True,0.5983,0.6219,0.6077,7.13
3,8601,0.04,0.008,0.8,0.18,8e-05,0.4,250,False,0.3932,0.4583,0.4192,7.13
3,8602,0.04,0.008,0.8,0.18,8e-05,0.4,250,True,0.6404,0.6028,0.6254,7.13
3,8603,0.04,0.008,0.8,0.18,8e-05,0.45,250,False,0.6186,0.5230,0.5803,7.14
3,8604,0.04,0.008,0.8,0.18,8e-05,0.45,250,True,0.5638,0.5110,0.5427,6.86
3,8605,0.04,0.008,0.8,0.18,8e-05,0.5,250,False,0.5594,0.5273,0.5465,6.29
3,8606,0.04,0.008,0.8,0.18,8e-05,0.5,250,True,0.6098,0.5396,0.5817,7.13
3,8607,0.04,0.008,0.8,0.18,8e-05,0.55,250,False,0.5229,0.4823,0.5067,7.13
3,8608,0.04,0.008,0.8,0.18,8e-05,0.55,250,True,0.6306,0.6023,0.6193,7.13
3,8609,0.04,0.008,0.8,0.18,8e-05,0.6,250,False,0.3827,0.4656,0.4158,5.14
3,8610,0.04,0.008,0.8,0.18,8e-05,0.6,250,True,0.5889,0.5442,0.5710,7.13
3,8611,0.04,0.008,0.8,0.18,9e-05,0.4,250,False,0.5851,0.4791,0.5427,7.13
3,8612,0.04,0.008,0.8,0.18,9e-05,0.4,250,True,0.5895,0.5279,0.5649,5.15
3,8613,0.04,0.008,0.8,0.18,9e-05,0.45,250,False,0.5621,0.5144,0.5430,7.14
3,8614,0.04,0.008,0.8,0.18,9e-05,0.45,250,True,0.6380,0.5419,0.5996,7.13
3,8615,0.04,0.008,0.8,0.18,9e-05,0.5,250,False,0.6081,0.5203,0.5730,6.85
3,8616,0.04,0.008,0.8,0.18,9e-05,0.5,250,True,0.6270,0.6040,0.6178,7.13
3,8617,0.04,0.008,0.8,0.18,9e-05,0.55,250,False,0.6401,0.5862,0.6185,7.13
3,8618,0.04,0.008,0.8,0.18,9e-05,0.55,250,True,0.5988,0.5190,0.5669,7.13
3,8619,0.04,0.008,0.8,0.18,9e-05,0.6,250,False,0.6189,0.5965,0.6099,7.13
3,8620,0.04,0.008,0.8,0.18,9e-05,0.6,250,True,0.4356,0.4781,0.4526,7.13
3,8621,0.04,0.008,0.8,0.18,0.0001,0.4,250,False,0.6611,0.6063,0.6392,6.29
3,8622,0.04,0.008,0.8,0.18,0.0001,0.4,250,True,0.6415,0.5724,0.6139,6.85
3,8623,0.04,0.008,0.8,0.18,0.0001,0.45,250,False,0.6371,0.5800,0.6143,6.29
3,8624,0.04,0.008,0.8,0.18,0.0001,0.45,250,True,0.6231,0.5262,0.5843,7.13
3,8625,0.04,0.008,0.8,0.18,0.0001,0.5,250,False,0.6227,0.5642,0.5993,7.13
3,8626,0.04,0.008,0.8,0.18,0.0001,0.5,250,True,0.6328,0.5293,0.5914,6.86
3,8627,0.04,0.008,0.8,0.18,0.0001,0.55,250,False,0.5217,0.4997,0.5129,5.72
3,8628,0.04,0.008,0.8,0.18,0.0001,0.55,250,True,0.6196,0.5376,0.5868,7.13
3,8629,0.04,0.008,0.8,0.18,0.0001,0.6,250,False,0.6350,0.5401,0.5971,7.13
3,8630,0.04,0.008,0.8,0.18,0.0001,0.6,250,True,0.6121,0.5185,0.5747,6.29
3,8631,0.04,0.008,0.8,0.18,0.00011,0.4,250,False,0.6030,0.5748,0.5917,7.13
3,8632,0.04,0.008,0.8,0.18,0.00011,0.4,250,True,0.4335,0.5159,0.4665,4.57
3,8633,0.04,0.008,0.8,0.18,0.00011,0.45,250,False,0.6107,0.5165,0.5731,7.13
3,8634,0.04,0.008,0.8,0.18,0.00011,0.45,250,True,0.6573,0.5487,0.6139,7.13
3,8635,0.04,0.008,0.8,0.18,0.00011,0.5,250,False,0.6126,0.5386,0.5830,6.29
3,8636,0.04,0.008,0.8,0.18,0.00011,0.5,250,True,0.5766,0.5199,0.5540,6.86
3,8637,0.04,0.008,0.8,0.18,0.00011,0.55,250,False,0.5483,0.5755,0.5592,7.13
3,8638,0.04,0.008,0.8,0.18,0.00011,0.55,250,True,0.3076,0.4511,0.3650,7.13
3,8639,0.04,0.008,0.8,0.18,0.00011,0.6,250,False,0.6475,0.6119,0.6333,7.13
3,8640,0.04,0.008,0.8,0.18,0.00011,0.6,250,True,0.6549,0.6108,0.6372,7.13
3,8641,0.04,0.008,0.8,0.18,0.00012,0.4,250,False,0.6256,0.5567,0.5980,7.13
3,8642,0.04,0.008,0.8,0.18,0.00012,0.4,250,True,0.4682,0.4867,0.4756,6.29
3,8643,0.04,0.008,0.8,0.18,0.00012,0.45,250,False,0.5378,0.5016,0.5234,7.13
3,8644,0.04,0.008,0.8,0.18,0.00012,0.45,250,True,0.6276,0.5800,0.6085,7.13
3,8645,0.04,0.008,0.8,0.18,0.00012,0.5,250,False,0.5179,0.5238,0.5202,6.86
3,8646,0.04,0.008,0.8,0.18,0.00012,0.5,250,True,0.6608,0.5764,0.6270,7.13
3,8647,0.04,0.008,0.8,0.18,0.00012,0.55,250,False,0.5012,0.4766,0.4914,6.29
3,8648,0.04,0.008,0.8,0.18,0.00012,0.55,250,True,0.5674,0.5121,0.5453,7.13
3,8649,0.04,0.008,0.8,0.18,0.00012,0.6,250,False,0.6224,0.5665,0.6001,7.13
3,8650,0.04,0.008,0.8,0.18,0.00012,0.6,250,True,0.6378,0.5328,0.5958,7.13
3,8651,0.04,0.008,0.8,0.2,8e-05,0.4,250,False,0.6589,0.5774,0.6263,5.72
3,8652,0.04,0.008,0.8,0.2,8e-05,0.4,250,True,0.5916,0.5753,0.5851,6.29
3,8653,0.04,0.008,0.8,0.2,8e-05,0.45,250,False,0.6234,0.5574,0.5970,7.14
3,8654,0.04,0.008,0.8,0.2,8e-05,0.45,250,True,0.6947,0.6207,0.6651,5.15
3,8655,0.04,0.008,0.8,0.2,8e-05,0.5,250,False,0.6119,0.6148,0.6130,5.72
3,8656,0.04,0.008,0.8,0.2,8e-05,0.5,250,True,0.6353,0.6167,0.6279,7.13
3,8657,0.04,0.008,0.8,0.2,8e-05,0.55,250,False,0.5075,0.5464,0.5231,6.86
3,8658,0.04,0.008,0.8,0.2,8e-05,0.55,250,True,0.6131,0.5177,0.5750,6.29
3,8659,0.04,0.008,0.8,0.2,8e-05,0.6,250,False,0.6191,0.5509,0.5918,6.29
3,8660,0.04,0.008,0.8,0.2,8e-05,0.6,250,True,0.6338,0.5802,0.6123,7.13
3,8661,0.04,0.008,0.8,0.2,9e-05,0.4,250,False,0.4957,0.5225,0.5064,6.29
3,8662,0.04,0.008,0.8,0.2,9e-05,0.4,250,True,0.5746,0.5407,0.5611,6.29
3,8663,0.04,0.008,0.8,0.2,9e-05,0.45,250,False,0.5873,0.5218,0.5611,6.28
3,8664,0.04,0.008,0.8,0.2,9e-05,0.45,250,True,0.5673,0.5286,0.5518,5.15
3,8665,0.04,0.008,0.8,0.2,9e-05,0.5,250,False,0.3021,0.4425,0.3583,7.13
3,8666,0.04,0.008,0.8,0.2,9e-05,0.5,250,True,0.6062,0.4951,0.5618,5.14
3,8667,0.04,0.008,0.8,0.2,9e-05,0.55,250,False,0.7083,0.6070,0.6678,6.29
3,8668,0.04,0.008,0.8,0.2,9e-05,0.55,250,True,0.5959,0.5989,0.5971,7.13
3,8669,0.04,0.008,0.8,0.2,9e-05,0.6,250,False,0.5422,0.5192,0.5330,5.72
3,8670,0.04,0.008,0.8,0.2,9e-05,0.6,250,True,0.5661,0.5452,0.5577,7.13
3,8671,0.04,0.008,0.8,0.2,0.0001,0.4,250,False,0.4404,0.5327,0.4773,7.13
3,8672,0.04,0.008,0.8,0.2,0.0001,0.4,250,True,0.5770,0.5353,0.5603,7.14
3,8673,0.04,0.008,0.8,0.2,0.0001,0.45,250,False,0.5378,0.5539,0.5442,5.72
3,8674,0.04,0.008,0.8,0.2,0.0001,0.45,250,True,0.5694,0.5035,0.5430,6.85
3,8675,0.04,0.008,0.8,0.2,0.0001,0.5,250,False,0.5502,0.5413,0.5467,7.14
3,8676,0.04,0.008,0.8,0.2,0.0001,0.5,250,True,0.6057,0.5771,0.5942,7.13
3,8677,0.04,0.008,0.8,0.2,0.0001,0.55,250,False,0.5694,0.4655,0.5279,7.13
3,8678,0.04,0.008,0.8,0.2,0.0001,0.55,250,True,0.3609,0.3886,0.3720,4.57
3,8679,0.04,0.008,0.8,0.2,0.0001,0.6,250,False,0.6529,0.6218,0.6405,6.86
3,8680,0.04,0.008,0.8,0.2,0.0001,0.6,250,True,0.6075,0.5347,0.5784,6.29
3,8681,0.04,0.008,0.8,0.2,0.00011,0.4,250,False,0.6369,0.5487,0.6016,5.71
3,8682,0.04,0.008,0.8,0.2,0.00011,0.4,250,True,0.6372,0.6046,0.6241,7.13
3,8683,0.04,0.008,0.8,0.2,0.00011,0.45,250,False,0.6044,0.5545,0.5844,5.15
3,8684,0.04,0.008,0.8,0.2,0.00011,0.45,250,True,0.6348,0.5856,0.6151,7.13
3,8685,0.04,0.008,0.8,0.2,0.00011,0.5,250,False,0.5826,0.5229,0.5587,6.29
3,8686,0.04,0.008,0.8,0.2,0.00011,0.5,250,True,0.5437,0.5504,0.5464,7.13
3,8687,0.04,0.008,0.8,0.2,0.00011,0.55,250,False,0.5526,0.5734,0.5609,7.13
3,8688,0.04,0.008,0.8,0.2,0.00011,0.55,250,True,0.4832,0.5286,0.5013,6.28
3,8689,0.04,0.008,0.8,0.2,0.00011,0.6,250,False,0.6199,0.6119,0.6167,7.13
3,8690,0.04,0.008,0.8,0.2,0.00011,0.6,250,True,0.6599,0.5873,0.6308,7.13
3,8691,0.04,0.008,0.8,0.2,0.00012,0.4,250,False,0.6153,0.5723,0.5981,5.71
3,8692,0.04,0.008,0.8,0.2,0.00012,0.4,250,True,0.6826,0.5454,0.6277,5.71
3,8693,0.04,0.008,0.8,0.2,0.00012,0.45,250,False,0.6381,0.5616,0.6075,7.13
3,8694,0.04,0.008,0.8,0.2,0.00012,0.45,250,True,0.6086,0.5517,0.5858,7.13
3,8695,0.04,0.008,0.8,0.2,0.00012,0.5,250,False,0.4361,0.4801,0.4537,5.71
3,8696,0.04,0.008,0.8,0.2,0.00012,0.5,250,True,0.4460,0.5039,0.4691,5.71
3,8697,0.04,0.008,0.8,0.2,0.00012,0.55,250,False,0.4056,0.4969,0.4421,7.13
3,8698,0.04,0.008,0.8,0.2,0.00012,0.55,250,True,0.6544,0.5843,0.6263,7.13
3,8699,0.04,0.008,0.8,0.2,0.00012,0.6,250,False,0.5288,0.5251,0.5273,7.13
3,8700,0.04,0.008,0.8,0.2,0.00012,0.6,250,True,0.5148,0.4902,0.5049,7.13
3,8701,0.04,0.008,0.85,0.08,8e-05,0.4,250,False,0.6720,0.5506,0.6234,7.13
3,8702,0.04,0.008,0.85,0.08,8e-05,0.4,250,True,0.6735,0.6139,0.6497,7.13
3,8703,0.04,0.008,0.85,0.08,8e-05,0.45,250,False,0.6826,0.5682,0.6368,7.13
3,8704,0.04,0.008,0.85,0.08,8e-05,0.45,250,True,0.6218,0.5761,0.6035,5.72
3,8705,0.04,0.008,0.85,0.08,8e-05,0.5,250,False,0.5494,0.5569,0.5524,6.29
3,8706,0.04,0.008,0.85,0.08,8e-05,0.5,250,True,0.5798,0.5408,0.5642,7.13
3,8707,0.04,0.008,0.85,0.08,8e-05,0.55,250,False,0.6618,0.6219,0.6459,5.72
3,8708,0.04,0.008,0.85,0.08,8e-05,0.55,250,True,0.6170,0.5445,0.5880,7.13
3,8709,0.04,0.008,0.85,0.08,8e-05,0.6,250,False,0.5687,0.5428,0.5583,7.14
3,8710,0.04,0.008,0.85,0.08,8e-05,0.6,250,True,0.5888,0.5597,0.5771,7.13
3,8711,0.04,0.008,0.85,0.08,9e-05,0.4,250,False,0.6492,0.6240,0.6391,7.13
3,8712,0.04,0.008,0.85,0.08,9e-05,0.4,250,True,0.5981,0.5951,0.5969,6.28
3,8713,0.04,0.008,0.85,0.08,9e-05,0.45,250,False,0.5787,0.5077,0.5503,7.13
3,8714,0.04,0.008,0.85,0.08,9e-05,0.45,250,True,0.6474,0.5568,0.6111,7.13
3,8715,0.04,0.008,0.85,0.08,9e-05,0.5,250,False,0.6115,0.5389,0.5825,6.28
3,8716,0.04,0.008,0.85,0.08,9e-05,0.5,250,True,0.6612,0.6388,0.6522,7.13
3,8717,0.04,0.008,0.85,0.08,9e-05,0.55,250,False,0.5338,0.5540,0.5419,6.29
3,8718,0.04,0.008,0.85,0.08,9e-05,0.55,250,True,0.6393,0.5487,0.6031,6.28
3,8719,0.04,0.008,0.85,0.08,9e-05,0.6,250,False,0.5905,0.5617,0.5789,7.13
3,8720,0.04,0.008,0.85,0.08,9e-05,0.6,250,True,0.6027,0.5317,0.5743,7.13
3,8721,0.04,0.008,0.85,0.08,0.0001,0.4,250,False,0.5600,0.5356,0.5502,6.28
3,8722,0.04,0.008,0.85,0.08,0.0001,0.4,250,True,0.5834,0.5072,0.5529,6.28
3,8723,0.04,0.008,0.85,0.08,0.0001,0.45,250,False,0.6043,0.5724,0.5916,5.71
3,8724,0.04,0.008,0.85,0.08,0.0001,0.45,250,True,0.3642,0.4582,0.4018,5.71
3,8725,0.04,0.008,0.85,0.08,0.0001,0.5,250,False,0.6286,0.5777,0.6083,5.71
3,8726,0.04,0.008,0.85,0.08,0.0001,0.5,250,True,0.6022,0.6074,0.6043,7.13
3,8727,0.04,0.008,0.85,0.08,0.0001,0.55,250,False,0.5428,0.4984,0.5250,6.29
3,8728,0.04,0.008,0.85,0.08,0.0001,0.55,250,True,0.5246,0.5092,0.5184,7.13
3,8729,0.04,0.008,0.85,0.08,0.0001,0.6,250,False,0.6681,0.6158,0.6472,7.13
3,8730,0.04,0.008,0.85,0.08,0.0001,0.6,250,True,0.6153,0.5304,0.5814,6.28
3,8731,0.04,0.008,0.85,0.08,0.00011,0.4,250,False,0.5889,0.5512,0.5738,6.29
3,8732,0.04,0.008,0.85,0.08,0.00011,0.4,250,True,0.6210,0.6231,0.6218,7.13
3,8733,0.04,0.008,0.85,0.08,0.00011,0.45,250,False,0.6503,0.5831,0.6234,6.29
3,8734,0.04,0.008,0.85,0.08,0.00011,0.45,250,True,0.6617,0.6028,0.6381,6.86
3,8735,0.04,0.008,0.85,0.08,0.00011,0.5,250,False,0.6699,0.6091,0.6456,6.29
3,8736,0.04,0.008,0.85,0.08,0.00011,0.5,250,True,0.6590,0.5942,0.6331,6.86
3,8737,0.04,0.008,0.85,0.08,0.00011,0.55,250,False,0.5248,0.5029,0.5161,6.29
3,8738,0.04,0.008,0.85,0.08,0.00011,0.55,250,True,0.6313,0.5488,0.5983,6.86
3,8739,0.04,0.008,0.85,0.08,0.00011,0.6,250,False,0.6392,0.5559,0.6059,7.13
3,8740,0.04,0.008,0.85,0.08,0.00011,0.6,250,True,0.6598,0.5626,0.6209,5.15
3,8741,0.04,0.008,0.85,0.08,0.00012,0.4,250,False,0.6323,0.5762,0.6098,7.13
3,8742,0.04,0.008,0.85,0.08,0.00012,0.4,250,True,0.6266,0.5596,0.5998,6.86
3,8743,0.04,0.008,0.85,0.08,0.00012,0.45,250,False,0.6419,0.5974,0.6241,7.13
3,8744,0.04,0.008,0.85,0.08,0.00012,0.45,250,True,0.6510,0.5534,0.6120,7.13
3,8745,0.04,0.008,0.85,0.08,0.00012,0.5,250,False,0.6156,0.5479,0.5885,7.13
3,8746,0.04,0.008,0.85,0.08,0.00012,0.5,250,True,0.6159,0.5707,0.5978,7.13
3,8747,0.04,0.008,0.85,0.08,0.00012,0.55,250,False,0.6241,0.5649,0.6004,6.29
3,8748,0.04,0.008,0.85,0.08,0.00012,0.55,250,True,0.6660,0.5423,0.6165,7.13
3,8749,0.04,0.008,0.85,0.08,0.00012,0.6,250,False,0.6551,0.5781,0.6243,7.13
3,8750,0.04,0.008,0.85,0.08,0.00012,0.6,250,True,0.6315,0.5895,0.6147,7.13
3,8751,0.04,0.008,0.85,0.1,8e-05,0.4,250,False,0.6403,0.6229,0.6333,7.13
3,8752,0.04,0.008,0.85,0.1,8e-05,0.4,250,True,0.5857,0.5614,0.5760,6.86
3,8753,0.04,0.008,0.85,0.1,8e-05,0.45,250,False,0.6417,0.6083,0.6283,7.13
3,8754,0.04,0.008,0.85,0.1,8e-05,0.45,250,True,0.6180,0.5366,0.5854,7.13
3,8755,0.04,0.008,0.85,0.1,8e-05,0.5,250,False,0.7231,0.6097,0.6777,5.71
3,8756,0.04,0.008,0.85,0.1,8e-05,0.5,250,True,0.6315,0.5805,0.6111,6.86
3,8757,0.04,0.008,0.85,0.1,8e-05,0.55,250,False,0.5563,0.4732,0.5231,7.13
3,8758,0.04,0.008,0.85,0.1,8e-05,0.55,250,True,0.6305,0.5487,0.5977,7.13
3,8759,0.04,0.008,0.85,0.1,8e-05,0.6,250,False,0.5840,0.5088,0.5539,6.28
3,8760,0.04,0.008,0.85,0.1,8e-05,0.6,250,True,0.6864,0.6334,0.6652,7.14
3,8761,0.04,0.008,0.85,0.1,9e-05,0.4,250,False,0.6491,0.6008,0.6298,5.71
3,8762,0.04,0.008,0.85,0.1,9e-05,0.4,250,True,0.5898,0.5407,0.5702,6.28
3,8763,0.04,0.008,0.85,0.1,9e-05,0.45,250,False,0.3933,0.5127,0.4411,7.13
3,8764,0.04,0.008,0.85,0.1,9e-05,0.45,250,True,0.6254,0.6037,0.6167,6.28
3,8765,0.04,0.008,0.85,0.1,9e-05,0.5,250,False,0.6312,0.6035,0.6201,7.13
3,8766,0.04,0.008,0.85,0.1,9e-05,0.5,250,True,0.6529,0.5364,0.6063,6.29
3,8767,0.04,0.008,0.85,0.1,9e-05,0.55,250,False,0.5227,0.4934,0.5109,7.14
3,8768,0.04,0.008,0.85,0.1,9e-05,0.55,250,True,0.6485,0.5790,0.6207,6.86
3,8769,0.04,0.008,0.85,0.1,9e-05,0.6,250,False,0.6100,0.5604,0.5901,7.13
3,8770,0.04,0.008,0.85,0.1,9e-05,0.6,250,True,0.5089,0.4814,0.4979,6.29
3,8771,0.04,0.008,0.85,0.1,0.0001,0.4,250,False,0.6802,0.5942,0.6458,6.29
3,8772,0.04,0.008,0.85,0.1,0.0001,0.4,250,True,0.6554,0.5697,0.6211,7.13
3,8773,0.04,0.008,0.85,0.1,0.0001,0.45,250,False,0.6279,0.5548,0.5987,7.13
3,8774,0.04,0.008,0.85,0.1,0.0001,0.45,250,True,0.6190,0.5634,0.5968,6.85
3,8775,0.04,0.008,0.85,0.1,0.0001,0.5,250,False,0.6151,0.5666,0.5957,6.86
3,8776,0.04,0.008,0.85,0.1,0.0001,0.5,250,True,0.5767,0.4831,0.5393,6.29
3,8777,0.04,0.008,0.85,0.1,0.0001,0.55,250,False,0.6152,0.5588,0.5926,7.14
3,8778,0.04,0.008,0.85,0.1,0.0001,0.55,250,True,0.4314,0.4509,0.4392,7.13
3,8779,0.04,0.008,0.85,0.1,0.0001,0.6,250,False,0.5899,0.5662,0.5804,7.13
3,8780,0.04,0.008,0.85,0.1,0.0001,0.6,250,True,0.6176,0.5177,0.5776,7.13
3,8781,0.04,0.008,0.85,0.1,0.00011,0.4,250,False,0.6069,0.5743,0.5939,6.29
3,8782,0.04,0.008,0.85,0.1,0.00011,0.4,250,True,0.6585,0.5898,0.6310,7.13
3,8783,0.04,0.008,0.85,0.1,0.00011,0.45,250,False,0.6596,0.6120,0.6406,5.72
3,8784,0.04,0.008,0.85,0.1,0.00011,0.45,250,True,0.6095,0.5993,0.6054,7.13
3,8785,0.04,0.008,0.85,0.1,0.00011,0.5,250,False,0.6335,0.5655,0.6063,6.28
3,8786,0.04,0.008,0.85,0.1,0.00011,0.5,250,True,0.6142,0.5361,0.5830,7.13
3,8787,0.04,0.008,0.85,0.1,0.00011,0.55,250,False,0.6173,0.5428,0.5875,7.14
3,8788,0.04,0.008,0.85,0.1,0.00011,0.55,250,True,0.6223,0.5831,0.6066,7.13
3,8789,0.04,0.008,0.85,0.1,0.00011,0.6,250,False,0.6358,0.5925,0.6185,7.13
3,8790,0.04,0.008,0.85,0.1,0.00011,0.6,250,True,0.6669,0.6057,0.6425,5.15
3,8791,0.04,0.008,0.85,0.1,0.00012,0.4,250,False,0.7021,0.6404,0.6774,6.29
3,8792,0.04,0.008,0.85,0.1,0.00012,0.4,250,True,0.6136,0.5780,0.5994,7.13
3,8793,0.04,0.008,0.85,0.1,0.00012,0.45,250,False,0.6684,0.5634,0.6264,6.29
3,8794,0.04,0.008,0.85,0.1,0.00012,0.45,250,True,0.5764,0.5649,0.5718,7.13
3,8795,0.04,0.008,0.85,0.1,0.00012,0.5,250,False,0.6072,0.5480,0.5835,5.72
3,8796,0.04,0.008,0.85,0.1,0.00012,0.5,250,True,0.6059,0.5736,0.5929,7.13
3,8797,0.04,0.008,0.85,0.1,0.00012,0.55,250,False,0.5936,0.6010,0.5966,7.14
3,8798,0.04,0.008,0.85,0.1,0.00012,0.55,250,True,0.6980,0.6411,0.6752,6.85
3,8799,0.04,0.008,0.85,0.1,0.00012,0.6,250,False,0.6367,0.5827,0.6151,5.72
3,8800,0.04,0.008,0.85,0.1,0.00012,0.6,250,True,0.6939,0.6273,0.6673,7.14
3,8801,0.04,0.008,0.85,0.12,8e-05,0.4,250,False,0.5677,0.5133,0.5460,7.14
3,8802,0.04,0.008,0.85,0.12,8e-05,0.4,250,True,0.6677,0.5665,0.6272,7.13
3,8803,0.04,0.008,0.85,0.12,8e-05,0.45,250,False,0.6002,0.5760,0.5905,7.13
3,8804,0.04,0.008,0.85,0.12,8e-05,0.45,250,True,0.2964,0.3990,0.3375,6.29
3,8805,0.04,0.008,0.85,0.12,8e-05,0.5,250,False,0.5219,0.5218,0.5219,5.15
3,8806,0.04,0.008,0.85,0.12,8e-05,0.5,250,True,0.6683,0.6421,0.6578,7.13
3,8807,0.04,0.008,0.85,0.12,8e-05,0.55,250,False,0.5459,0.4856,0.5218,7.13
3,8808,0.04,0.008,0.85,0.12,8e-05,0.55,250,True,0.6235,0.5853,0.6082,7.13
3,8809,0.04,0.008,0.85,0.12,8e-05,0.6,250,False,0.5919,0.5423,0.5721,7.14
3,8810,0.04,0.008,0.85,0.12,8e-05,0.6,250,True,0.6177,0.5438,0.5881,6.29
3,8811,0.04,0.008,0.85,0.12,9e-05,0.4,250,False,0.5506,0.5649,0.5563,6.29
3,8812,0.04,0.008,0.85,0.12,9e-05,0.4,250,True,0.5940,0.5407,0.5727,5.71
3,8813,0.04,0.008,0.85,0.12,9e-05,0.45,250,False,0.5409,0.4872,0.5195,6.28
3,8814,0.04,0.008,0.85,0.12,9e-05,0.45,250,True,0.6248,0.6078,0.6180,7.13
